Date,Close,High,Low,Open,Volume,Stock_Name,Ticker,Country,Adj Close
2025-05-09,28.97754669189453,29.260714173438995,28.269626187698425,28.69437741001512,14327952.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-05-12,30.204607009887695,30.393386523833442,29.44949255477445,29.638270268385327,24308045.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-05-13,30.11021614074707,30.440579377782207,29.449491467011594,30.15741191765769,15640736.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-05-14,30.251802444458008,30.393387986900354,29.968634960243236,30.298996425048816,13508509.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-05-15,30.01582908630371,30.39338813419983,29.732661600716586,29.96863510548418,10716061.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-05-16,30.298995971679688,30.4877754918881,29.638271251620107,29.921440531932724,10166902.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-05-19,29.874244689941406,30.251801929242614,29.732660950245318,30.157413969668507,7577454.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-05-20,30.298995971679688,30.346193552234187,29.638271251620107,30.251801991795052,9886943.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-05-21,29.779855728149414,30.44058226488557,29.685467766045658,30.346194302781814,9478876.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-05-22,30.06302261352539,30.865332829650118,29.732659371552288,29.77985334883352,14584734.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-05-23,30.110971450805664,30.35070848756216,29.967129594561456,30.063024775073742,9062226.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-05-26,30.830184936523438,31.021971642850147,29.91918344908382,30.06302530787732,13359124.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-05-27,31.645288467407227,31.837078826101788,30.638393656881817,30.83018401557638,18707217.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-05-28,32.07681655883789,32.46039362648759,31.74118250928538,31.837079519770487,11980744.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-05-29,32.74808120727539,32.89192123676878,31.83707972142951,31.83707972142951,15268175.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-05-30,32.02886962890625,32.74808074041076,31.837079267552337,32.36450001770294,11477913.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-06-02,32.6042366027832,32.70012995308207,31.645288467407227,31.980918851550086,11964459.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-06-03,32.22065734863281,32.93986848282638,32.076817316652296,32.79602845084586,7959964.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-06-04,32.07681655883789,32.60423731316679,31.74118250928538,32.60423731316679,6053737.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-06-05,32.460391998291016,32.6042356777551,32.124761623670466,32.31655197692366,8090261.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-06-06,32.31655502319336,33.08371285042436,32.12476465186134,32.79602912247487,10891848.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-06-09,32.460391998291016,32.6042356777551,32.076814949881346,32.31655197692366,6906470.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-06-10,31.741180419921875,32.7480788442034,31.54939372776984,32.2206544664953,14205722.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-06-11,32.22065734863281,32.36450103871032,31.789133594594272,31.93297362657479,4488274.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-06-12,31.932973861694336,32.41244795468704,31.78913382865474,32.02887087515109,10350760.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-06-13,31.405550003051758,31.789130702968915,31.021969303134597,31.693233698941295,8783227.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-06-16,31.645288467407227,31.69323514255666,31.069921049420373,31.069921049420373,10896458.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-06-17,31.980918884277344,32.89192034543615,31.78913218348335,32.220655918366674,15975672.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-06-18,31.645288467407227,32.124762535095215,31.3576047584138,31.980918851550086,9516296.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-06-19,30.73428726196289,31.54939537864768,30.494550226131516,31.54939537864768,9801299.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-06-20,30.73428726196289,30.974024297794266,30.59044540627375,30.974024297794266,6173269.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-06-23,31.693235397338867,31.693235397338867,30.15891983164166,30.686340578719022,7554764.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-06-24,32.652183532714844,32.74808054185881,31.309658327570965,31.309658327570965,15978104.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-06-25,33.75497817993164,33.94676855614376,32.748083277439484,32.891923316025704,16081220.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-06-26,34.18650436401367,34.85776516910806,33.41934288716803,33.70703027003366,17822062.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-06-27,33.371395111083984,34.33034326748351,33.27550175868279,34.234449915082315,11475029.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-06-30,33.419342041015625,33.65907908193567,32.987818293837094,33.46729237567718,8112231.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-07-02,35.33723831176758,36.48797683795976,35.09750127123158,36.44003016147195,36321073.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-07-03,35.4810791015625,36.05644648861946,35.28928875317797,35.67286944994703,21571745.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-07-04,35.62492752075195,35.81671423657581,35.289293451865966,35.529030504742906,13488289.0,Galaxy Entertainment,0027.HK,Hong Kong,
